menu_seq,menu_name,price_amount,open_date,is_open,is_stop_selling,menu_type,chatbot_content_type,topic,intents,temporal,buyers_12m,revenue_12m,buyers_6m,revenue_6m,buyers_30d,revenue_30d,age_13_15,age_16_20,age_21_25,age_26_30,age_31_35,age_36_40,age_41_45,age_46_50,age_51_55,age_56_60,age_61_65,age_66plus,age_unknown,segment
37146,"그 사람, 내가 유혹할 수 있을까?",9000,2023-12-21 15:00:00+00,true,false,clickableMenu,,연애,,,5,36000.0,2,18000.0,0,0.0,0,0,0,2,1,1,0,0,0,1,0,0,0,S3
26615,그 사람과 결혼까지 할 수 있을까?,12000,2023-04-06 15:00:00+00,true,false,clickableMenu,,연애,,,4,36000.0,3,36000.0,0,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,S3
56548,인생을 바꾸는 🌟 황금인연,12000,2026-01-11 15:00:00+00,true,false,clickableMenu,,연애,,,3,36000.0,3,36000.0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,S5
46913,"그 사람은 왜 지금까지 연락을 안 했을까? 깨진 썸, 전 애인",12000,2025-01-23 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,3,36000.0,2,24000.0,0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,S1
35284,날 잊지 못하는 사람. 놓지 못하는 이유,12000,2023-10-25 15:00:00+00,true,false,clickableMenu,,기타,,,3,36000.0,1,12000.0,0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,S3
27741,너를 향한 그 사람의 감정을 말해줄게!,9000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,3,36000.0,1,9000.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,S1
31607,"그 사람은 내 생각 언제, 얼마큼 할까?",12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,3,36000.0,0,0.0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,S1
27325,너를 좋아하는 그 사람의 감정을 알려줄게!,12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,3,36000.0,1,12000.0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,S1
39327,(업셀링_결혼OX궁합) 내 운명 지금 어디 있을까?,21000,,false,false,clickableMenu,사주,연애,궁합|새로운만남,,2,36000.0,0,0.0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,S3
26021,"연락, 기다릴까? 먼저 해볼까?",12000,2023-02-23 15:00:00+00,true,false,clickableMenu,,기타,,,3,36000.0,2,24000.0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,S3
30149,그 사람은 나를 좋아하고 있을까?,12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,3,36000.0,1,12000.0,0,0.0,0,0,0,0,2,0,0,0,0,1,0,0,0,S3
34312,"그대의 운명, 그사람의 운명, 우리 둘의 운명은?",9000,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,,,3,36000.0,1,9000.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,S1
32260,너에 대한 그 사람의 생각을 읽어줄게!,12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,2,36000.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,S1
34554,자꾸 생각나는 너의 속마음이 알고싶어..!,18000,2023-09-26 15:00:00+00,true,false,clickableMenu,,연애,속마음,,4,36000.0,2,18000.0,0,0.0,0,0,0,2,1,1,0,0,0,0,0,0,0,S3
32030,"지금, 그 사람도 나와 같은 마음일까?",12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,3,36000.0,1,12000.0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,S5
31606,솔직히 나에 대한 그 사람의 진심은 뭘까?,12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,속마음,,2,36000.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,S5
27190,도대체 그 사람은 무슨 생각일까?,18000,2023-04-20 15:00:00+00,true,false,clickableMenu,,연애,속마음,,5,35850.0,2,9000.0,1,0.0,0,0,2,0,1,0,1,0,0,1,0,0,0,S2
27508,미처 말하지 못한 그대를 향한 진심... #속마음,9000,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,속마음,,3,35850.0,1,17850.0,0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,S3
28367,그 사람은 나에게 어떤 감정일까?,9000,2024-10-24 15:00:00+00,true,false,clickableMenu,,연애,속마음,,3,35850.0,0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,S1
26002,곧 내맘을 뜨겁게 안아줄 새로운 인연은?,18000,2023-02-26 15:00:00+00,true,false,clickableMenu,,연애,,,4,35700.0,1,7200.0,0,0.0,0,0,1,0,2,1,0,0,0,0,0,0,0,S3
41533,어장일까? 진심일까? 그 사람의 진짜 속마음은?,1050,2024-06-17 15:00:00+00,true,false,clickableMenu,,연애,속마음,,44,35700.0,21,18450.0,6,5550.0,0,3,18,8,10,3,2,1,0,0,0,0,1,S1
59386,"6개월 안에 일어날 기적, 그리고 조심해야할 일",13500,2026-03-09 15:00:00+00,true,false,clickableMenu,,기타,,,3,35700.0,3,35700.0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,S3
34937,"16카드: 속마음과 곧 보일 행동, 두 사람 미래는?",45000,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,2,35700.0,0,0.0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,S2
34319,그 사람 진짜 속마음과 앞으로의 행동,29400,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,2,35550.0,0,0.0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,S2
37945,사람 관계부터 나의 이미지까지,6000,2024-01-23 15:00:00+00,true,false,clickableMenu,,연애,,,6,35550.0,1,9000.0,0,0.0,0,0,0,2,1,2,1,0,0,0,0,0,0,S3
31375,연인 직장 동료 가족 인간관계 고민 이렇게 하면 돼,4500,2023-07-17 15:00:00+00,true,false,clickableMenu,,연애,,,14,35550.0,3,11250.0,1,6750.0,0,0,4,3,5,2,0,0,0,0,0,0,0,S3
26240,"(추천할인) 내 사주로 월 1,000만 원 버는 부업은?",21000,,false,false,clickableMenu,사주,재물금전,재물성장,,4,35400.0,1,8850.0,0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,S2
29092,"멀어진 그 사람 속마음, 나를 그리워할까?",12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,속마음,,3,35400.0,1,12000.0,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,S1
34713,"[총4000자] 주변사람들이 보는 나의 이미지와 매력 그리고 나에대한 속마음... 그들이 나에게 해주고 싶은말, 카드의 운명적인 메시지...",9000,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,속마음,,6,35400.0,3,17850.0,0,0.0,0,0,1,2,3,0,0,0,0,0,0,0,0,S3
26338,[이미지] 👀사람들은 날 어떻게 볼까?,18000,2023-03-19 15:00:00+00,true,false,clickableMenu,,기타,,,4,35400.0,2,17850.0,0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,S2
35285,"⛈이별 후, 넌 무슨 생각하니? 그사람의 이별 후 속마음.",12000,2024-03-07 15:00:00+00,true,false,clickableMenu,,연애,재회|속마음,,4,35250.0,2,23250.0,0,0.0,0,0,2,0,2,0,0,0,0,0,0,0,0,S1
26010,할까? 말까? Yes or No,6000,2023-02-26 15:00:00+00,true,false,clickableMenu,,기타,,,1,35100.0,1,35100.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
56252,신년 타로: 13카드,4500,,false,false,clickableMenu,,기타,,신년운세,10,35100.0,4,14400.0,0,0.0,0,0,1,4,3,1,0,1,0,0,0,0,0,S3
26353,내가 좋아하는 그 사람의 속마음을 알 수 있을까?,18000,2023-03-20 15:00:00+00,true,false,clickableMenu,,연애,속마음,,4,35100.0,1,9000.0,0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,S3
26329,그 사람이 너를 보는 이미지를 알려줄게!,9000,2024-10-24 15:00:00+00,true,false,clickableMenu,,연애,,,3,34800.0,2,25800.0,1,9000.0,0,1,0,1,1,0,0,0,0,0,0,0,0,S3
25792,[연락운] 연락할까 말까?,12000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,3,34800.0,0,0.0,0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,S3
32790,그 사람은 지금까지 나에게 어떤 마음일까?,12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,속마음,,2,34800.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,S1
25231,2023년 너의 연애 흐름을 알려줄게!,12000,2023-01-06 15:00:00+00,true,false,clickableMenu,,연애,,신년운세,1,34800.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
26255,요즘 나를 몰래 좋아하고 있는 사람은?!,18000,2023-03-16 15:00:00+00,true,false,clickableMenu,,연애,,,4,34800.0,1,0.0,0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,S2
30942,"지금, 그 사람의 진짜 감정은 뭘까?",12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,3,34800.0,1,12000.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,S1
33496,내가 좋아하는 그 사람의 속마음🌛,18000,2023-09-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,4,34650.0,0,0.0,0,0.0,0,0,1,3,0,0,0,0,0,0,0,0,0,S3
30324,나는 그 사람에게 어떤 의미일까?,9000,2024-10-24 15:00:00+00,true,false,clickableMenu,,연애,,,3,34650.0,1,9000.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,S1
47176,상대방 지금 상황 그리고 연인이 있을까?,2700,2025-01-24 15:00:00+00,true,false,clickableMenu,,연애,,,6,34650.0,3,16200.0,0,0.0,0,1,0,0,3,0,0,1,0,1,0,0,0,S3
49651,"늘 항상 당신이 궁금해하는 그 사람이 숨기는 본심과 의도, 그리고 욕심.",9750,2025-05-07 15:00:00+00,true,false,clickableMenu,,연애,,,2,34650.0,0,0.0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,S5
32928,{{이름}}님의 마음을 흔드는 그 사람의 속마음🌙,18000,2023-08-21 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,34500.0,1,16500.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
33638,재회VS뉴페💞현명한 선택은?,18000,2023-09-21 15:00:00+00,true,false,clickableMenu,,연애,재회,,4,34500.0,1,6000.0,0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,S5
42821,수상하고 의문스러운 그 남자 속마음,9750,2024-11-18 15:00:00+00,true,false,clickableMenu,,연애,속마음,,3,34500.0,3,25800.0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,S5
46748,이 직장에서 좀 버틸까요?,9750,2025-01-16 15:00:00+00,true,false,clickableMenu,,학업직업,,,4,34500.0,2,15000.0,1,5250.0,0,0,0,3,1,0,0,0,0,0,0,0,0,S4
42328,그 사람은 어떤 스타일의 스퀸쉽을 좋아할까?🩷💛💚,8850,2024-12-10 15:00:00+00,true,false,clickableMenu,,연애,,,4,34350.0,0,0.0,0,0.0,0,0,0,0,0,1,2,0,0,1,0,0,0,S5
39224,핵심이별운☠️ 우리 이별하게 될 지 알려드려요,11550,2024-03-20 15:00:00+00,true,false,clickableMenu,,연애,,,4,34350.0,1,11550.0,0,0.0,0,0,1,2,0,0,0,1,0,0,0,0,0,S3
33639,"[총4000자] 지금, 그사람의 속마음은? 상대방이 원하는 것은? 나를 바라보게 하려면? 우리의 미래는?",9000,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,속마음,,3,34200.0,2,18000.0,1,9000.0,0,0,0,2,0,0,1,0,0,0,0,0,0,S3
2222,ADHD 진단,900,,true,false,clickableMenu,진단,기타,,,145,34050.0,49,11550.0,4,1800.0,5,38,16,25,14,4,3,3,0,1,0,0,36,S1
28432,그 사람도 나와 같은 마음일까?,12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,3,34050.0,0,0.0,0,0.0,0,0,0,0,0,0,2,0,0,1,0,0,0,S5
50311,재회가능성 타로로 보기,5250,2025-05-21 15:00:00+00,true,false,clickableMenu,,연애,재회,,6,34050.0,3,15750.0,1,5250.0,0,0,2,1,2,0,0,0,0,1,0,0,0,S3
26774,그 사람에게 나는 어떤 의미일까?,12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,3,33900.0,0,0.0,0,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,S5
42161,"[펫타로] 그리운 나의 반려동물, 천국에서 잘 지내고 있을까요?",6750,2024-07-02 15:00:00+00,true,false,clickableMenu,,기타,,,5,33750.0,1,6750.0,0,0.0,0,0,1,1,2,1,0,0,0,0,0,0,0,S3
31039,알고 싶은 그사람 속마음_ 나에게 바라는 것,7500,2023-07-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,6,33750.0,4,18750.0,0,0.0,0,0,0,1,3,1,0,0,0,1,0,0,0,S3
51369,7 카드 🩷 내게도 사랑이 올까요??,11250,2025-06-27 15:00:00+00,true,false,clickableMenu,,기타,,,3,33750.0,0,0.0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,S5
28333,오늘 우주가 당신에게 보내는 메시지,6000,2023-05-14 15:00:00+00,true,false,clickableMenu,,기타,,,9,33750.0,3,13500.0,1,4500.0,0,0,8,0,1,0,0,0,0,0,0,0,0,S1
26156,그 사람과 나는 어떻게 될까?,15000,2023-03-12 15:00:00+00,true,false,clickableMenu,,연애,,,2,33750.0,1,13500.0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,S3
26169,"그사람 속마음, 나를 어떻게 생각해?",12000,2023-03-12 15:00:00+00,true,false,clickableMenu,,연애,속마음,,6,33600.0,2,14400.0,1,4800.0,0,1,2,2,0,0,0,0,0,1,0,0,0,S1
51969,[팩트] 그 사람이 당신에게 보인 가짜 겉마음 그리고 숨긴 진짜 본심.,9750,2025-07-01 15:00:00+00,true,false,clickableMenu,,연애,,,4,33450.0,1,9750.0,0,0.0,0,0,0,0,1,0,1,2,0,0,0,0,0,S5
34687,날 좋아하는 사람과 그 사람이 보일 행동,9500,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,새로운만남,,4,33150.0,2,13950.0,1,7350.0,0,1,1,0,1,1,0,0,0,0,0,0,0,S1
25748,그사람의 속마음& 행동력을 알아보자!,16500,2023-02-09 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,33000.0,1,16500.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
26012,그 사람의 진심과 우리의 미래,15000,2023-02-26 15:00:00+00,true,false,clickableMenu,,연애,속마음,,3,33000.0,2,18000.0,1,6000.0,0,0,0,0,2,0,0,0,0,1,0,0,0,S3
44701,11월 12월 나에게 생길 일,8250,2024-10-31 15:00:00+00,false,false,clickableMenu,,기타,,,5,33000.0,0,0.0,0,0.0,1,1,0,0,1,0,0,1,0,1,0,0,0,S1
35999,짝사랑: 계속 좋아해도 될까?,10500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,3,33000.0,1,16500.0,0,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,S3
60212,[특별할인] 최고의 선택일까?: 결혼 궁합 진단,19500,,false,false,clickableMenu,사주,,,,3,33000.0,3,33000.0,3,33000.0,0,0,1,0,1,1,0,0,0,0,0,0,0,S2
25964,그 사람 진짜 속마음이 뭘까?,18000,2023-02-26 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,33000.0,1,8250.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
26947,그 사람의 현재 속마음을 단 한장으로 알아보자,6000,2023-04-27 15:00:00+00,true,false,clickableMenu,,연애,속마음,,3,33000.0,1,3000.0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,S3
25893,새로운 인연을 기다리고 있나요?,13500,2023-02-26 15:00:00+00,true,false,clickableMenu,,연애,,,5,33000.0,1,6750.0,0,0.0,0,0,1,1,1,2,0,0,0,0,0,0,0,S3
26595,나의 타고난 결혼운💐,22500,2023-07-17 15:00:00+00,true,false,clickableMenu,,결혼,결혼시기,,4,32850.0,0,0.0,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,S4
28765,난 결국 어떤 사람과 결혼하게 될까?!,18000,2023-05-23 15:00:00+00,true,false,clickableMenu,,결혼,,,3,32850.0,0,0.0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,S4
35273,요즘 날 몰래 좋아하는 사람이 있는지 궁금해!,18000,2023-10-23 15:00:00+00,true,false,clickableMenu,,연애,,,3,32400.0,2,24300.0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,S3
36852,연락운 풀이: 조만간 연락 올까?,10500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,,,2,32400.0,1,8100.0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,S5
35213,"짝사랑 흐름, 계속 좋아해도 될까?",8800,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,2,32400.0,1,16200.0,1,8100.0,0,0,1,2,1,0,0,0,0,0,0,0,0,S3
35795,짝사랑: 그 사람 내게 관심 있을까,8800,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,4,32400.0,2,16200.0,0,0.0,0,1,2,1,0,0,0,0,0,0,0,0,0,S1
35034,짝사랑 풀이: 내 맘 언제 알아줄까?,8800,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,3,32400.0,1,16200.0,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,S3
36925,속마음의 변화와 곧 할 행동,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,4,32400.0,0,0.0,0,0.0,0,0,0,0,3,0,0,0,0,1,0,0,0,S3
33618,"짝사랑, 도대체 언제 끝날까?",11900,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,5,32250.0,2,14700.0,0,0.0,0,1,2,0,1,1,0,0,0,0,0,0,0,S1
33636,반드시 알아야 할 그 사람 속사정,8800,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,,,4,32100.0,1,7350.0,0,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,S5
32660,[결혼운]나의 미래배우자는 과연 어떤 사람일까?!,16500,2023-08-13 15:00:00+00,true,false,clickableMenu,,결혼,결혼시기,,5,32100.0,0,0.0,0,0.0,0,0,0,2,1,1,1,0,0,0,0,0,0,S4
26354,그 사람 재회 원할까?,3000,2023-03-22 15:00:00+00,true,false,clickableMenu,,연애,재회,,23,31950.0,9,12150.0,2,1650.0,1,4,4,3,8,0,1,2,0,1,0,0,0,S3
23152,불안을 멈추는 3가지 방법,6000,2022-09-27 15:00:00+00,true,false,clickableMenu,진단,기타,,,15,31950.0,4,7200.0,1,2250.0,0,4,4,5,1,1,0,0,0,0,0,0,0,S1
2370,번아웃 증후군 진단,900,,true,false,clickableMenu,진단,기타,,,134,31800.0,50,12750.0,11,2550.0,9,24,14,21,13,11,3,0,0,0,0,0,39,S1
28904,나의 앞으로 금전운,9000,2023-06-05 15:00:00+00,true,false,clickableMenu,,재물금전,,,7,31800.0,2,13500.0,0,0.0,0,0,0,2,3,1,1,0,0,0,0,0,0,S4
35267,4가지 관점으로 보는 진짜 속마음,11900,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,속마음,,4,31800.0,1,7650.0,0,0.0,0,0,0,2,1,1,0,0,0,0,0,0,0,S3
35271,짝사랑 결말: 날 좋아할까?,11000,2025-01-02 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,4,31650.0,1,8100.0,0,0.0,0,0,0,3,0,0,1,0,0,0,0,0,0,S3
54964,"끝까지 갈 수 있을까, 우리 사이",10500,2025-09-14 15:00:00+00,true,false,clickableMenu,,기타,,,3,31500.0,1,10500.0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,S5
35113,[주변 관심운] 내게 관심 있는 사람 누굴까?,11000,2025-01-02 15:00:00+00,true,false,clickableMenu,,기타,,,4,31500.0,3,23400.0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,S3
30706,사주로 보는 직업과 사업,21000,2023-07-02 15:00:00+00,true,false,clickableMenu,,학업직업,,,5,31500.0,4,31500.0,0,0.0,0,1,1,2,1,0,0,0,0,0,0,0,0,S4
33640,이직운에 이어질 직장생활은?,9000,2023-09-12 15:00:00+00,true,false,clickableMenu,,학업직업,,,7,31500.0,3,13500.0,0,0.0,0,0,1,4,0,2,0,0,0,0,0,0,0,S4
26228,{{이름}}님에게 나타날 새로운 사랑 💛,21000,2023-03-21 15:00:00+00,true,false,clickableMenu,,연애,,,3,31500.0,1,10500.0,0,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,S5
33484,그 사람 앞으로 어떻게 행동할까?,10800,2025-01-02 15:00:00+00,true,false,clickableMenu,,연애,,,4,31500.0,3,24300.0,1,8100.0,0,1,0,1,1,0,1,0,0,0,0,0,0,S3
55658,🪭타로&오방기: 그 사람 마음속에 내 자리,10500,2025-10-18 15:00:00+00,true,false,clickableMenu,,연애,,,3,31500.0,0,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,S1
52753,미래의 배우자-인생 배필,10500,2025-08-19 15:00:00+00,true,false,clickableMenu,,결혼,,,3,31500.0,0,0.0,0,0.0,0,0,0,0,0,2,0,0,0,1,0,0,0,S5
52522,내게 흥미일까? 호감일까?,10500,2025-08-29 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,3,31500.0,1,10500.0,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,S3
58297,"🪭타로&오방기: 요즘 자꾸 마음이 움직이는 이유, 나를 담아내는 누군가 있는 걸까🌙",10500,2026-04-15 15:00:00+00,true,false,clickableMenu,,,,,3,31500.0,3,31500.0,3,31500.0,0,0,0,0,0,2,0,1,0,0,0,0,0,S5
56020,"나를 향한 마음, 확신이 생기는 중일까 흔들리는 중일까?",10500,2025-10-14 15:00:00+00,true,false,clickableMenu,,기타,,,3,31500.0,1,10500.0,0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,S3
54238,"나에 대한 속마음, 어떻게 드러날까?",10500,2025-08-25 15:00:00+00,true,false,clickableMenu,,연애,속마음,,3,31500.0,1,10500.0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,S3
37546,원하는 성적 얻어낼 수 있을까?,6000,2024-01-08 15:00:00+00,true,false,clickableMenu,,기타,,,7,31350.0,3,13350.0,0,0.0,0,2,2,2,1,0,0,0,0,0,0,0,0,S1
998,공황장애 진단,900,,true,false,clickableMenu,진단,기타,,,175,31050.0,64,9000.0,8,450.0,12,23,28,32,9,5,0,3,1,0,0,0,62,S1
49156,다시 시작? 재회운,4500,2025-04-15 15:00:00+00,true,false,clickableMenu,,연애,재회,,5,31050.0,2,9000.0,0,0.0,0,0,1,0,3,0,0,0,0,1,0,0,0,S3
36849,짝사랑: 그 사람 진짜 마음은?,9900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,4,30900.0,0,0.0,0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,S5
43942,새해복🧧운:앗 싸다💰새해에 내가 갖게 될 가장 큰 행운(1카드 3500자) #금전운 #2025 #2026 #2027 #신년운세 #새해복 #을사년 #연애운 #가정운 등,4500,2024-09-23 15:00:00+00,true,false,clickableMenu,,연애,,신년운세,7,30750.0,1,1950.0,0,0.0,0,0,0,3,3,0,1,0,0,0,0,0,0,S3
45592,그 사람과 인연일까?,3000,2024-12-02 15:00:00+00,true,false,clickableMenu,,연애,,,6,30750.0,2,6000.0,1,3000.0,0,0,2,1,2,0,0,0,0,1,0,0,0,S3
29204,"그 사람의 진짜 속마음은? (feat. 연애, 썸, 이별)",6000,2023-05-30 15:00:00+00,true,false,clickableMenu,,연애,속마음|썸짝사랑,,16,30600.0,6,10350.0,0,0.0,0,2,5,2,5,1,0,1,0,0,0,0,0,S1
25074,(추천 할인)내 아이의 타고난 결혼운: 어떤 사람을 데려올까?,18000,,false,false,clickableMenu,사주,가족자녀,결혼시기,,4,30450.0,0,0.0,0,0.0,0,0,0,2,0,1,1,0,0,0,0,0,0,S3
28798,"사랑하는 그 사람, 내 맘 같지 않을 때",4500,2023-05-26 06:00:00+00,true,false,clickableMenu,기타,연애,,,23,30450.0,0,0.0,0,0.0,1,4,7,4,6,0,0,1,0,0,0,0,0,S1
25470,앞으로 흘러갈 그사람과의 흐름,9000,2023-01-26 15:00:00+00,true,false,clickableMenu,,연애,,,6,30450.0,2,6150.0,1,0.0,0,0,2,1,1,0,0,1,0,1,0,0,0,S1
54440,"감정을 따를까, 멈출까? 지금,나에게 필요한 선택은?",10500,2025-09-06 15:00:00+00,true,false,clickableMenu,,기타,,,2,30450.0,1,21000.0,1,10500.0,0,0,0,0,0,0,2,0,0,0,0,0,0,S5
24308,사주팔자로 나의 장단점 알아보기,4500,,false,false,clickableMenu,,일반운세,,,24,30300.0,8,10500.0,0,0.0,0,2,3,10,5,4,0,0,0,0,0,0,0,S3
28103,"재회운, 연락운 : 언제까지 기다려야 하나요?",9000,2023-05-30 15:00:00+00,true,false,clickableMenu,,연애,재회,,5,30300.0,2,8400.0,0,0.0,0,0,0,2,2,0,0,0,0,1,0,0,0,S3
55327,"우리관계,여기서 더 발전될 수 있을까요? #월하타로",10500,2025-10-02 15:00:00+00,true,false,clickableMenu,,연애,,,3,30150.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,S3
34778,그 사람에게서 연락이 올까?,15000,2023-10-12 15:00:00+00,true,false,clickableMenu,,연애,,,4,30000.0,2,15000.0,0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,S3
24340,커플 연애운 : 내 연인의 속마음,15000,2022-12-01 15:00:00+00,true,false,clickableMenu,,연애,속마음,,2,30000.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,S2
26089,그 사람 속마음 (10카드),27000,2023-03-05 15:00:00+00,true,false,clickableMenu,,연애,속마음,,4,30000.0,2,15000.0,0,0.0,0,1,0,0,2,0,0,0,0,1,0,0,0,S3
25538,지금 그 사람의 생각은?,6000,2023-02-06 15:00:00+00,true,false,clickableMenu,,연애,,,5,30000.0,3,9000.0,1,0.0,0,0,2,0,2,0,0,0,0,1,0,0,0,S1
27772,그 사람과 연인이 될 수 있을까?,12000,2023-05-13 15:00:00+00,true,false,clickableMenu,,연애,,,3,30000.0,2,12000.0,0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,S1
24571,내 결혼운과 배우자 복🤵‍♂👰‍♀,12000,2022-12-16 09:00:00+00,true,false,clickableMenu,,결혼,결혼시기,,6,30000.0,1,6000.0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,S1
31807,"[직장운] 지금 다니는 직장, 일을 계속 해야할까?",12000,2023-07-24 15:00:00+00,true,false,clickableMenu,,학업직업,,,5,30000.0,1,6000.0,1,0.0,0,0,0,1,2,2,0,0,0,0,0,0,0,S4
38238,일주 궁합 관계도 4인 패키지,15000,,false,false,clickableMenu,사주,연애,궁합,,2,30000.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,S3
